"year_"	"ID"	"UL"	"UR"	"LL"	"LR"	"gps_tagID"	"sex"	"lat"	"lon"	"caught_time"	"dead"
2018	"270170489"	"M"	"W"	"Y"	"O,O"	NA	"M"	71.291389465332	-156.667358398438	2018-06-10 09:39:00	0
2018	"270170490"	"M"	"W"	"DB"	"R,Y"	NA	"F"	71.2909469604492	-156.673904418945	2018-06-10 09:42:00	0
2018	"270170491"	"M"	"W"	"DB"	"O,R"	NA	"M"	71.293083190918	-156.673278808594	2018-06-10 10:06:00	0
2018	"270170492"	"M"	"W"	"DB"	"O,G"	NA	"M"	71.2916412353516	-156.66748046875	2018-06-10 10:12:00	0
2018	"270170493"	"M"	"W"	"Y"	"O,R"	NA	"F"	71.291877746582	-156.667465209961	2018-06-10 10:26:00	0
2018	"270170494"	"M"	"W"	"O"	"DB,G"	NA	"M"	71.2900848388672	-156.672332763672	2018-06-10 10:37:00	0
2018	"270170495"	"M"	"W"	"W"	"DB,R"	NA	"M"	71.2898101806641	-156.66862487793	2018-06-10 10:46:00	0
2018	"270170496"	"M"	"W"	"DB"	"R,G"	NA	"M"	71.2916641235352	-156.668212890625	2018-06-10 10:43:00	0
2018	"270170497"	"M"	"W"	"W"	"R,R"	NA	"F"	71.2898101806641	-156.66862487793	2018-06-10 11:00:00	0
2018	"270170498"	"M"	"W"	"R,R"	"Y"	19	"M"	71.3238067626953	-156.671020507812	2018-06-11 10:31:00	0
2018	"270170498"	"M"	"W"	"R,R"	"Y"	50	"M"	71.3231964111328	-156.67431640625	2018-06-14 11:43:00	0
2018	"270170499"	"M"	"W"	"R,DB"	"G"	NA	"F"	71.3237762451172	-156.674896240234	2018-06-11 11:06:00	0
2018	"270170500"	"M"	"W"	"DB,G"	"W"	NA	"F"	71.3234024047852	-156.677474975586	2018-06-11 11:32:00	0
2018	"270170501"	"M"	"W"	"DB"	"R,O"	NA	"F"	71.2980194091797	-156.700057983398	2018-06-05 15:37:00	0
2018	"270170502"	"M"	"W"	"DB"	"Y,W"	NA	"M"	71.2976684570312	-156.701843261719	2018-06-05 16:06:00	0
2018	"270170506"	"M"	"W"	"G"	"W,O"	NA	"F"	71.2914047241211	-156.667205810547	2018-06-10 09:34:00	0
2018	"270170507"	"M"	"W"	"R"	"W,DB"	NA	"M"	71.2909469604492	-156.673904418945	2018-06-10 09:42:00	0
2018	"270170508"	"M"	"W"	"W"	"R,G"	NA	"M"	71.2912750244141	-156.665954589844	2018-06-10 09:53:00	0
2018	"270170509"	"M"	"W"	"G"	"DB,O"	NA	"F"	71.293083190918	-156.673278808594	2018-06-10 10:05:00	0
2018	"270170510"	"M"	"W"	"G"	"G,R"	NA	"F"	71.2909317016602	-156.672454833984	2018-06-10 10:24:00	0
2018	"270170511"	"M"	"W"	"Y"	"G,Y"	NA	"M"	71.291877746582	-156.667465209961	2018-06-10 10:26:00	0
2018	"270170512"	"M"	"W"	"W"	"W,W"	NA	"F"	71.2900848388672	-156.672332763672	2018-06-10 10:37:00	0
2018	"270170513"	"M"	"W"	"DB"	"Y,Y"	NA	"F"	71.2916641235352	-156.668212890625	2018-06-10 10:43:00	0
2018	"270170514"	"M"	"W"	"Y"	"Y,W"	NA	"M"	71.2904205322266	-156.665374755859	2018-06-10 14:31:00	0
2018	"270170515"	"M"	"W"	"DB"	"O,W"	NA	"M"	71.2905502319336	-156.664855957031	2018-06-10 14:41:00	0
2018	"270170516"	"M"	"W"	"Y"	"R,W"	NA	"F"	71.2891006469727	-156.667404174805	2018-06-10 14:52:00	0
2018	"270170517"	"M"	"W"	"G"	"W,G"	NA	"F"	71.2908020019531	-156.665924072266	2018-06-10 14:54:00	0
2018	"270170518"	"M"	"W"	"R"	"G,DB"	NA	"M"	71.2907409667969	-156.664749145508	2018-06-10 15:07:00	0
2018	"270170519"	"M"	"W"	"W"	"DB,O"	NA	"F"	71.2906494140625	-156.665100097656	2018-06-10 15:23:00	0
2018	"270170520"	"M"	"W"	"W"	"O,R"	NA	"F"	71.2894058227539	-156.668243408203	2018-06-10 15:31:00	0
2018	"270170521"	"M"	"W"	"W"	"O,Y"	NA	"M"	71.2910232543945	-156.666564941406	2018-06-10 15:43:00	0
2018	"270170522"	"M"	"W"	"O"	"G,R"	NA	"F"	71.2913055419922	-156.667282104492	2018-06-10 16:04:00	0
2018	"270170523"	"M"	"W"	"O"	"R,R"	NA	"F"	71.2915573120117	-156.667114257812	2018-06-10 16:14:00	0
2018	"270170524"	"M"	"W"	"O"	"G,W"	NA	"F"	71.2916488647461	-156.666442871094	2018-06-10 16:17:00	0
2018	"270170525"	"M"	"W"	"G"	"R,R"	NA	"M"	71.289680480957	-156.668869018555	2018-06-10 16:27:00	0
2018	"270170526"	"M"	"W"	"DB"	"G,Y"	NA	"F"	71.2895050048828	-156.668670654297	2018-06-10 16:48:00	0
2018	"270170527"	"M"	"W"	"DB"	"R,DB"	NA	"M"	71.2904586791992	-156.665466308594	2018-06-10 17:00:00	0
2018	"270170528"	"M"	"W"	"W"	"O,G"	NA	"F"	71.3237609863281	-156.672134399414	2018-06-10 17:45:00	0
2018	"270170528"	"M"	"W"	"W"	"O,G"	9	"F"	71.3225173950195	-156.674774169922	2018-06-12 11:18:00	0
2018	"270170529"	"M"	"W"	"Y,O"	"R"	NA	"F"	71.3259887695312	-156.637069702148	2018-06-12 10:20:00	0
2018	"270170530"	"M"	"W"	"Y,DB"	"G"	NA	"F"	71.3252944946289	-156.63932800293	2018-06-12 17:23:00	0
2018	"270170531"	"M"	"W"	"Y"	"DB,O"	NA	"M"	71.3238830566406	-156.672393798828	2018-06-10 17:57:00	0
2018	"270170531"	"M"	"W"	"Y"	"DB,O"	2	"M"	71.3237609863281	-156.671432495117	2018-06-11 11:36:00	0
2018	"270170532"	"M"	"W"	"W,G"	"R"	NA	"M"	71.3253784179688	-156.636840820312	2018-06-12 17:50:00	0
2019	"270170532"	"M"	"W"	"W,G"	"R"	168	"M"	71.326327	-156.63207	2019-06-09 10:14:00	0
2018	"270170533"	"M"	"W"	"W"	"G,DB"	NA	"M"	71.2915496826172	-156.669982910156	2018-06-16 15:49:00	0
2018	"270170534"	"M"	"W"	"O"	"O,R"	NA	"M"	71.2913360595703	-156.670043945312	2018-06-16 16:00:00	0
2018	"270170535"	"M"	"W"	"R"	"R,O"	NA	"M"	71.2915573120117	-156.670303344727	2018-06-16 16:12:00	0
2018	"270170536"	"M"	"W"	"W"	"G,Y"	NA	"M"	71.2915573120117	-156.670303344727	2018-06-16 16:12:00	0
2018	"270170537"	"M"	"W"	"DB"	"Y,R"	NA	"F"	71.2913284301758	-156.670043945312	2018-06-16 16:41:00	0
2018	"270170538"	"M"	"W"	"W"	"O,DB"	NA	"M"	71.2913360595703	-156.669952392578	2018-06-16 16:50:00	0
2018	"270170539"	"M"	"W"	"G"	"W,R"	NA	"M"	71.2915191650391	-156.665344238281	2018-06-17 15:50:00	0
2018	"270170540"	"M"	"W"	"G"	"DB,DB"	NA	"F"	71.2915191650391	-156.665344238281	2018-06-17 15:50:00	0
2018	"270170541"	"M"	"W"	"Y"	"O,DB"	NA	"F"	71.2917098999023	-156.66569519043	2018-06-17 16:36:00	0
2018	"270170543"	"M"	NA	NA	"COBA"	NA	"M"	71.2916107177734	-156.667190551758	2018-06-17 15:30:00	1
2018	"270170544"	"M"	"W"	"O,G"	"Y"	NA	"F"	71.3215026855469	-156.67594909668	2018-06-19 11:33:00	0
2018	"270170546"	"M"	"W"	"G,O"	"W"	NA	"F"	71.3232421875	-156.626174926758	2018-06-19 14:38:00	0
2018	"270170547"	"M"	"W"	"W,Y"	"R"	NA	"F"	71.3236236572266	-156.622970581055	2018-06-19 15:08:00	0
2018	"270170548"	"M"	"W"	"W,W"	"O"	NA	"M"	71.3235931396484	-156.626663208008	2018-06-19 15:58:00	0
2018	"270170549"	"M"	"W"	"DB,W"	"DB"	NA	"M"	71.323600769043	-156.626480102539	2018-06-19 16:20:00	0
2018	"270170550"	"M"	"W"	"G,G"	"G"	NA	"F"	71.3236694335938	-156.626525878906	2018-06-19 16:28:00	0
2018	"270170551"	"M"	"W"	"Y,DB"	"DB"	NA	"M"	71.3228912353516	-156.629516601562	2018-06-19 16:59:00	0
2018	"270170552"	"M"	"W"	"DB,DB"	"G"	NA	"F"	71.3232879638672	-156.626861572266	2018-06-20 14:07:00	0
2018	"270170553"	"M"	"W"	"Y,R"	"G"	NA	"F"	71.3241500854492	-156.626113891602	2018-06-20 16:03:00	0
2018	"270170554"	"M"	"W"	"DB,O"	"G"	NA	"M"	71.3241500854492	-156.626113891602	2018-06-20 16:03:00	0
2019	"270170554"	"M"	"W"	"DB,O"	"G"	173	"M"	71.322528	-156.628838	2019-06-09 10:47:00	0
2018	"270170555"	"M"	"W"	"W,G"	"W"	NA	"F"	71.3249130249023	-156.626358032227	2018-06-20 17:02:00	0
2018	"270170556"	"M"	"W"	"O,W"	"Y"	NA	"F"	71.323974609375	-156.646179199219	2018-06-20 17:51:00	0
2018	"270170557"	"M"	"W"	"G,Y"	"R"	NA	"M"	71.323974609375	-156.646179199219	2018-06-20 17:51:00	0
2018	"270170558"	"M"	"W"	"G,R"	"O"	NA	"M"	71.3226699829102	-156.644515991211	2018-06-21 11:04:00	0
2018	"270170559"	"M"	"W"	"G,R"	"DB"	NA	"F"	71.3226699829102	-156.644515991211	2018-06-21 11:04:00	0
2018	"270170560"	"M"	"W"	"R,W"	"O"	NA	"F"	71.3228988647461	-156.641662597656	2018-06-21 12:08:00	0
2018	"270170561"	"M"	"W"	"R,O"	"O"	NA	"M"	71.3228988647461	-156.641662597656	2018-06-21 12:08:00	0
2018	"270170562"	"M"	"W"	"R,W"	"G"	NA	"M"	71.3237457275391	-156.628433227539	2018-06-21 14:24:00	0
2018	"270170563"	"M"	"W"	"W,O"	"O"	NA	"M"	71.3225479125977	-156.638977050781	2018-06-21 17:07:00	0
2018	"270170564"	"M"	"W"	"Y,W"	"DB"	NA	"F"	71.3230972290039	-156.638580322266	2018-06-21 17:24:00	0
2019	"270170564"	"M"	"W"	"Y,W"	"DB"	157	"F"	71.322458	-156.629476	2019-06-09 10:55:00	0
2018	"270170565"	"M"	"W"	"Y,O"	"Y"	NA	"M"	71.3283386230469	-156.641662597656	2018-06-22 10:33:00	0
2018	"270170566"	"M"	"W"	"G,R"	"W"	NA	"F"	71.3279418945312	-156.641845703125	2018-06-22 12:08:00	0
2018	"270170567"	"M"	"W"	"DB,Y"	"R"	NA	"M"	71.3279418945312	-156.641845703125	2018-06-22 12:08:00	0
2018	"270170568"	"M"	"W"	"G,W"	"Y"	NA	"M"	71.3262023925781	-156.632568359375	2018-06-22 15:40:00	0
2018	"270170569"	"M"	"W"	"R,R"	"O"	NA	"M"	71.3219223022461	-156.638595581055	2018-06-23 11:53:00	0
2018	"270170570"	"M"	"W"	"O,O"	"R"	NA	"F"	71.3229751586914	-156.628173828125	2018-06-23 12:41:00	0
2018	"270170571"	"M"	"W"	"G,W"	"DB"	NA	"F"	71.3200988769531	-156.638412475586	2018-06-25 16:55:00	0
2018	"270170572"	"M"	"W"	"Y,DB"	"O"	NA	"M"	71.3200988769531	-156.638412475586	2018-06-25 16:55:00	0
2019	"270170572"	"M"	"W"	"Y,DB"	"O"	240	"M"	71.32102	-156.638265	2019-06-10 14:00:00	0
2018	"270170573"	"M"	"W"	"O,O"	"G"	NA	"F"	71.3180847167969	-156.655471801758	2018-06-26 11:26:00	0
2018	"270170574"	"M"	"W"	"G,R"	"Y"	NA	"F"	71.3190307617188	-156.640380859375	2018-06-27 16:23:00	0
2018	"270170575"	"M"	"W"	"DB,R"	"Y"	NA	"F"	71.3212356567383	-156.639343261719	2018-06-27 16:49:00	0
2018	"270170575"	"M"	"W"	"DB,R"	"Y"	NA	"F"	71.3199157714844	-156.668518066406	2018-07-14 12:57:00	1
2018	"270170576"	"M"	"W"	"G,G"	"O"	NA	"M"	71.3212356567383	-156.639343261719	2018-06-27 16:49:00	0
2018	"270170577"	"M"	"W"	"G,W"	"R"	NA	"F"	71.3197021484375	-156.639678955078	2018-06-29 11:24:00	0
2018	"270170578"	"M"	"W"	"R,R"	"W"	NA	"F"	71.3196334838867	-156.638473510742	2018-06-29 16:25:00	0
2018	"270170579"	"M"	"W"	"DB"	"W,DB"	NA	"M"	71.2830276489258	-156.655303955078	2018-07-12 16:28:00	0
2018	"270170601"	"M"	"W"	"G"	"G,G"	NA	"M"	71.2749786376953	-156.810760498047	2018-06-08 11:20:00	0
2018	"270170602"	"M"	"W"	"G"	"R,Y"	NA	"M"	71.2749786376953	-156.810852050781	2018-06-08 11:00:00	0
2018	"270170603"	"M"	"W"	"W"	"G,W"	NA	"M"	71.2746429443359	-156.810745239258	2018-06-08 11:42:00	0
2018	"270170604"	"M"	"W"	"DB"	"O,O"	NA	"M"	71.2917098999023	-156.66569519043	2018-06-17 16:36:00	0
2018	"270170605"	"M"	"W"	"DB"	"O,Y"	NA	"M"	71.2924499511719	-156.672058105469	2018-06-17 15:53:00	0
2018	"270170606"	"M"	"W"	"W"	"Y,G"	NA	"M"	71.2912673950195	-156.664688110352	2018-06-17 17:13:00	0
2018	"270170607"	"M"	"W"	"DB"	"W,R"	82	"M"	71.2954635620117	-156.677780151367	2018-06-19 11:48:00	0
2018	"270170608"	"M"	"W"	"W,O"	"DB"	83	"F"	71.3238830566406	-156.674133300781	2018-06-19 14:47:00	0
2018	"270170609"	"M"	"W"	"W,W"	"W"	84	"M"	71.3238830566406	-156.67414855957	2018-06-19 15:00:00	0
2018	"270170610"	"M"	"W"	"G,W"	"G"	85	"F"	71.3223876953125	-156.673431396484	2018-06-19 15:43:00	0
2018	"270170611"	"M"	"W"	"Y,R"	"DB"	88	"F"	71.3224868774414	-156.674377441406	2018-06-19 16:26:00	0
2018	"270170612"	"M"	"W"	"Y,R"	"R"	89	"M"	71.3224639892578	-156.673751831055	2018-06-19 17:42:00	0
2018	"270170613"	"M"	"W"	"G,DB"	"W"	NA	"F"	71.3240585327148	-156.631805419922	2018-06-20 10:42:00	0
2018	"270170614"	"M"	"W"	"Y,G"	"O"	NA	"M"	71.3240585327148	-156.631805419922	2018-06-20 10:42:00	0
2018	"270170615"	"M"	"W"	"R,DB"	"W"	NA	"F"	71.32470703125	-156.630447387695	2018-06-20 11:20:00	0
2018	"270170616"	"M"	"W"	"G,O"	"DB"	NA	"M"	71.32470703125	-156.630447387695	2018-06-20 11:20:00	0
2018	"270170617"	"M"	"W"	"R,Y"	"Y"	NA	"M"	71.3255920410156	-156.62776184082	2018-06-20 12:05:00	0
2018	"270170618"	"M"	"W"	"R,G"	"R"	NA	"F"	71.3255920410156	-156.62776184082	2018-06-20 12:05:00	0
2018	"270170619"	"M"	"W"	"W,Y"	"G"	NA	"F"	71.3251495361328	-156.63069152832	2018-06-20 14:01:00	0
2018	"270170620"	"M"	"W"	"W,G"	"Y"	NA	"M"	71.3252563476562	-156.627212524414	2018-06-20 16:08:00	0
2019	"270170620"	"M"	"W"	"W,G"	"Y"	171	"M"	71.322825	-156.637412	2019-06-09 15:05:00	0
2018	"270170621"	"M"	"W"	"Y,Y"	"G"	NA	"M"	71.3235473632812	-156.630493164062	2018-06-20 16:30:00	0
2018	"270170622"	"M"	"W"	"O,G"	"R"	NA	"M"	71.3232040405273	-156.628219604492	2018-06-21 10:20:00	0
2018	"270170623"	"M"	"W"	"DB,DB"	"O"	NA	"M"	71.3235855102539	-156.627914428711	2018-06-21 10:36:00	0
2018	"270170625"	"M"	"W"	"O,DB"	"G"	NA	"F"	71.3241119384766	-156.626770019531	2018-06-21 14:24:00	0
2018	"270170626"	"M"	"W"	"G,Y"	"DB"	NA	"F"	71.3231658935547	-156.628265380859	2018-06-22 12:36:00	0
2018	"270170627"	"M"	"W"	"R,W"	"DB"	NA	"M"	71.3231658935547	-156.628265380859	2018-06-22 12:36:00	0
2018	"270170628"	"M"	"W"	"DB,W"	"Y"	NA	"M"	71.3234481811523	-156.628662109375	2018-06-22 13:17:00	0
2018	"270170629"	"M"	"W"	"DB,Y"	"Y"	NA	"F"	71.3234481811523	-156.628662109375	2018-06-22 13:17:00	0
2018	"270170630"	"M"	"W"	"DB,R"	"G"	NA	"F"	71.3239059448242	-156.628555297852	2018-06-22 14:47:00	0
2018	"270170631"	"M"	"W"	"Y,DB"	"R"	NA	"F"	71.3242263793945	-156.62483215332	2018-06-22 15:13:00	0
2018	"270170632"	"M"	"W"	"W,DB"	"G"	NA	"F"	71.3191299438477	-156.638916015625	2018-06-26 12:18:00	0
2018	"270170633"	"M"	"W"	"W,O"	"G"	NA	"F"	71.3207550048828	-156.633117675781	2018-06-26 14:04:00	0
2018	"270170634"	"M"	"W"	"Y,G"	"G"	NA	"M"	71.320968	-156.633182	2018-06-26 14:12:00	0
2018	"270170635"	"M"	"W"	"O,DB"	"W"	NA	"F"	71.3194808959961	-156.638076782227	2018-06-29 11:21:00	0
2018	"270170701"	"M"	NA	NA	"COBA"	NA	"F"	71.2749404907227	-156.809967041016	2018-06-11 15:16:00	0
2018	"270170702"	"M"	NA	NA	"COBA"	NA	"F"	71.3241348266602	-156.672439575195	2018-06-11 15:24:00	0
2018	"270170703"	"M"	"W"	"O,Y"	"W"	NA	"F"	71.3238220214844	-156.6748046875	2018-06-11 16:20:00	0
2018	"270170704"	"M"	"W"	"DB,Y"	"O"	3	"F"	71.3221054077148	-156.678237915039	2018-06-11 16:42:00	0
2018	"270170705"	"M"	"W"	"DB,O"	"R"	5	"M"	71.3243179321289	-156.673400878906	2018-06-12 10:33:00	0
2018	"270170705"	"M"	"W"	"DB,O"	"R"	57	"M"	71.3226547241211	-156.673324584961	2018-06-14 17:17:00	0
2019	"270170705"	"M"	"W"	"DB,O"	"R"	NA	"M"	71.318878	-156.661802	2019-06-19 13:55:00	0
2019	"270170705"	"M"	"W"	"DB,O"	"R"	NA	"M"	71.321532	-156.665897	2019-06-29 13:00:00	1
2018	"270170706"	"M"	"W"	"R,O"	"Y"	6	"F"	71.3260345458984	-156.636276245117	2018-06-12 10:40:00	0
2018	"270170707"	"M"	"W"	"Y,DB"	"Y"	11	"M"	71.3238296508789	-156.672988891602	2018-06-12 16:38:00	0
2018	"270170708"	"M"	"W"	"W,Y"	"O"	12	"F"	71.3238296508789	-156.672988891602	2018-06-12 16:38:00	0
2018	"270170709"	"M"	"W"	"O,O"	"Y"	15	"M"	71.322567	-156.673662	2018-06-12 17:51:00	0
2018	"270170709"	"M"	"W"	"O,O"	"Y"	NA	"M"	71.3217468261719	-156.629165649414	2018-07-12 16:19:00	1
2018	"270170710"	"M"	"W"	"DB,R"	"R"	18	"F"	71.3233795166016	-156.677627563477	2018-06-13 10:16:00	0
2018	"270170711"	"M"	"W"	"Y,O"	"DB"	22	"F"	71.3229446411133	-156.676071166992	2018-06-13 10:48:00	0
2018	"270170712"	"M"	"W"	"Y,R"	"O"	25	"F"	71.3226547241211	-156.675521850586	2018-06-13 11:45:00	0
2018	"270170713"	"M"	"W"	"Y,R"	"W"	29	"F"	71.3238067626953	-156.672760009766	2018-06-13 14:37:00	0
2018	"270170714"	"M"	"W"	"DB,R"	"O"	31	"F"	71.3239440917969	-156.671661376953	2018-06-13 14:58:00	0
2018	"270170715"	"M"	"W"	"R,Y"	"W"	32	"M"	71.3235626220703	-156.676788330078	2018-06-13 15:28:00	0
2018	"270170716"	"M"	"W"	"DB,DB"	"Y"	33	"F"	71.3235626220703	-156.676788330078	2018-06-13 15:28:00	0
2018	"270170717"	"M"	"W"	"R,DB"	"O"	34	"M"	71.3222503662109	-156.67448425293	2018-06-13 15:34:00	0
2018	"270170717"	"M"	"W"	"R,DB"	"O"	NA	"M"	71.3236389160156	-156.671630859375	2018-06-16 09:29:00	0
2018	"270170718"	"M"	"W"	"DB,Y"	"DB"	35	"F"	71.3222503662109	-156.67448425293	2018-06-13 15:34:00	0
2018	"270170719"	"M"	"W"	"G,Y"	"O"	36	"M"	71.3237380981445	-156.672988891602	2018-06-13 17:00:00	0
2018	"270170719"	"M"	"W"	"G,Y"	"O"	NA	"M"	71.3230285644531	-156.628997802734	2018-06-19 15:36:00	0
2018	"270170720"	"M"	"W"	"G,O"	"G"	37	"F"	71.3231201171875	-156.678298950195	2018-06-13 16:59:00	0
2018	"270170721"	"M"	"W"	"O,O"	"O"	39	"M"	71.3232269287109	-156.674591064453	2018-06-13 17:44:00	0
2018	"270170722"	"M"	"W"	"Y,O"	"W"	38	"F"	71.3232269287109	-156.674591064453	2018-06-13 17:44:00	0
2018	"270170723"	"M"	"W"	"G,O"	"O"	40	"M"	71.3237838745117	-156.67301940918	2018-06-14 10:02:00	0
2018	"270170723"	"M"	"W"	"G,O"	"O"	NA	"M"	71.3237380981445	-156.673416137695	2018-06-19 16:54:00	0
2018	"270170724"	"M"	"W"	"W,Y"	"W"	46	"F"	71.3237838745117	-156.672668457031	2018-06-14 11:06:00	0
2018	"270170725"	"M"	"W"	"DB,R"	"DB"	48	"F"	71.3226318359375	-156.673446655273	2018-06-14 11:36:00	0
2018	"270170726"	"M"	"W"	"O,R"	"DB"	51	"F"	71.3222808837891	-156.673904418945	2018-06-14 14:20:00	0
2018	"270170727"	"M"	"W"	"G,O"	"Y"	52	"M"	71.3221969604492	-156.674682617188	2018-06-14 14:49:00	0
2018	"270170728"	"M"	"W"	"Y,Y"	"R"	56	"F"	71.3234176635742	-156.673522949219	2018-06-14 16:30:00	0
2018	"270170729"	"M"	NA	NA	"COBA"	NA	"M"	71.3237457275391	-156.674987792969	2018-06-14 18:00:00	1
2018	"270170730"	"M"	"W"	"W,DB"	"W"	58	"M"	71.3230819702148	-156.674209594727	2018-06-15 15:05:00	0
2018	"270170731"	"M"	"W"	"O,G"	"O"	59	"F"	71.3229064941406	-156.674697875977	2018-06-15 15:20:00	0
2018	"270170732"	"M"	"W"	"DB,O"	"DB"	60	"M"	71.322868347168	-156.677612304688	2018-06-15 15:43:00	0
2018	"270170733"	"M"	"W"	"Y,Y"	"Y"	61	"F"	71.322509765625	-156.673522949219	2018-06-15 16:19:00	0
2018	"270170734"	"M"	"W"	"Y,O"	"G"	62	"M"	71.3235397338867	-156.675933837891	2018-06-15 17:01:00	0
2018	"270170735"	"M"	"W"	"DB,W"	"O"	65	"F"	71.3225708007812	-156.674530029297	2018-06-15 17:50:00	0
2018	"270170736"	"M"	"W"	"O,Y"	"O"	66	"M"	71.3237915039062	-156.672760009766	2018-06-16 09:36:00	0
2019	"270170736"	"M"	"W"	"O,Y"	"O"	160	"M"	71.32385	-156.671416	2019-06-05 18:49:00	0
2018	"270170737"	"M"	"W"	"W,W"	"Y"	67	"F"	71.3237915039062	-156.672760009766	2018-06-16 09:36:00	0
2018	"270170738"	"M"	"W"	"G,DB"	"Y"	68	"F"	71.3232192993164	-156.670761108398	2018-06-16 09:47:00	0
2018	"270170739"	"M"	"W"	"W,DB"	"R"	69	"M"	71.3229064941406	-156.673767089844	2018-06-16 10:42:00	0
2018	"270170740"	"M"	"W"	"Y,W"	"Y"	71	"M"	71.3226318359375	-156.674346923828	2018-06-16 11:39:00	0
2018	"270170741"	"M"	"W"	"O,Y"	"DB"	72	"F"	71.3233337402344	-156.671112060547	2018-06-16 11:55:00	0
2018	"270170742"	"M"	"W"	"R,DB"	"Y"	74	"M"	71.3223114013672	-156.674209594727	2018-06-17 15:33:00	0
2018	"270170743"	"M"	"W"	"G,G"	"W"	75	"M"	71.3222885131836	-156.67448425293	2018-06-17 16:27:00	0
2018	"270170744"	"M"	"W"	"DB,W"	"G"	76	"M"	71.3227691650391	-156.675704956055	2018-06-17 17:52:00	0
2018	"270170745"	"M"	"W"	"O,W"	"R"	78	"F"	71.323974609375	-156.672103881836	2018-06-18 16:30:00	0
2018	"270170746"	"M"	"W"	"Y,O"	"O"	80	"M"	71.3222808837891	-156.674530029297	2018-06-19 10:26:00	0
2018	"270170747"	"M"	"W"	"O"	"O,R"	81	"F"	71.3222808837891	-156.674530029297	2018-06-19 10:26:00	0
2018	"270170748"	"M"	"W"	"DB,G"	"Y"	86	"M"	71.3223876953125	-156.673431396484	2018-06-19 15:43:00	0
2018	"270170749"	"M"	"W"	"Y,R"	"Y"	87	"M"	71.3224868774414	-156.674377441406	2018-06-19 16:26:00	0
2018	"270170750"	"M"	"W"	"G,DB"	"DB"	90	"M"	71.3236541748047	-156.673095703125	2018-06-20 10:22:00	0
2018	"270170751"	"M"	"W"	"G,R"	"R"	91	"F"	71.3236541748047	-156.673095703125	2018-06-20 10:22:00	0
2018	"270170752"	"M"	"W"	"W,W"	"DB"	92	"M"	71.3152389526367	-156.66471862793	2018-06-20 11:52:00	0
2018	"270170753"	"M"	"W"	"W,Y"	"DB"	93	"F"	71.3152389526367	-156.66471862793	2018-06-20 11:50:00	0
2018	"270170754"	"M"	"W"	"W,R"	"W"	94	"F"	71.3130416870117	-156.657608032227	2018-06-20 15:05:00	0
2018	"270170755"	"M"	"W"	"G,DB"	"O"	NA	"F"	71.3128890991211	-156.659362792969	2018-06-20 15:45:00	0
2018	"270170756"	"M"	"W"	"DB,W"	"R"	NA	"M"	71.3129348754883	-156.659439086914	2018-06-20 16:00:00	0
2018	"270170757"	"M"	"W"	"R,O"	"DB"	95	"M"	71.3126831054688	-156.660522460938	2018-06-20 17:20:00	0
2018	"270170758"	"M"	"W"	"Y,Y"	"DB"	96	"F"	71.3126831054688	-156.660522460938	2018-06-20 17:20:00	0
2018	"270170759"	"M"	"W"	"W,DB"	"DB"	97	"M"	71.3128280639648	-156.658065795898	2018-06-21 10:44:00	0
2018	"270170760"	"M"	"W"	"DB,G"	"G"	98	"F"	71.3126907348633	-156.658493041992	2018-06-21 10:42:00	0
2018	"270170761"	"M"	"W"	"Y,W"	"W"	99	"M"	71.3127899169922	-156.660614013672	2018-06-21 12:00:00	0
2018	"270170762"	"M"	"W"	"R,O"	"R"	100	"F"	71.3127899169922	-156.660614013672	2018-06-21 12:00:00	0
2018	"270170763"	"M"	"W"	"O,W"	"W"	33	"M"	71.3136596679688	-156.656433105469	2018-06-22 10:40:00	0
2018	"270170764"	"M"	"W"	"DB,R"	"W"	34	"F"	71.3134536743164	-156.656997680664	2018-06-22 10:43:00	0
2018	"270170765"	"M"	"W"	"R,G"	"G"	4	"M"	71.3132095336914	-156.657516479492	2018-06-22 12:05:00	0
2018	"270170766"	"M"	"W"	"Y"	"O,Y"	19	"F"	71.3132095336914	-156.657516479492	2018-06-22 12:05:00	0
2018	"270170767"	"M"	"W"	"R"	"O,Y"	65	"F"	71.3131332397461	-156.657577514648	2018-06-22 14:50:00	0
2018	"270170768"	"M"	"W"	"DB"	"DB,O"	NA	"M"	71.3131713867188	-156.657241821289	2018-06-23 12:30:00	0
2019	"270170768"	"M"	"W"	"DB"	"DB,O"	271	"M"	71.311906	-156.658334	2019-06-13 17:58:00	0
2018	"270170769"	"M"	"W"	"G"	"Y,G"	NA	"F"	71.3125	-156.659088134766	2018-06-23 12:35:00	0
2018	"270170770"	"M"	"W"	"Y"	"R,Y"	NA	"M"	71.3125	-156.659088134766	2018-06-23 12:35:00	0
2019	"270170796"	"M"	"G"	"O"	"G,Y"	NA	"F"	71.290398	-156.667542	2019-05-26 14:25:00	0
2019	"270170797"	"M"	"G"	"O"	"Y,G"	NA	"M"	71.290398	-156.667542	2019-05-26 14:25:00	0
2019	"270170798"	"M"	"G"	"G"	"Y,Y"	NA	"M"	71.274462	-156.812636	2019-05-28 14:55:00	0
2019	"270170799"	"M"	"G"	"Y"	"O,R"	NA	"F"	71.274462	-156.812636	2019-05-28 14:55:00	0
2019	"270170800"	"M"	"G"	"G"	"R,DB"	NA	"F"	71.274894	-156.811531	2019-05-28 15:34:00	0
